size,code,brand,model,factory price,DOT#1-1,DOT#1-2,DOT#2-1,DOT#2-2,DOT#3,DOT#4-1,DOT#4-2,DOT#5-1,DOT#5-2,DOT#9,제품명
2155517,TNMILEC217563,넥센,마일캡 2,"127,600",,,,,,,,,,,215/55R17 (넥센) 마일캡 2
2155517,TNMILEC217932,넥센,마일캡 2,"151,800",,,,,,,,,,,215/55R17 (넥센) 마일캡 2
,TNMILEC2E00,#N/A,#N/A,0,,,,,,,,,,,< 마일캡 2 EV >
2155517,TNMILECE18475,넥센,마일캡 2 EV 니로EV,"163,900",,,,,,,,,,,215/55R17 (넥센) 마일캡 2 EV 니로EV
,TNMT00,#N/A,#N/A,0,,,,,,,,,,,< 로디안 MT >
2357515,TNMT10447,넥센,6P 로디안 MT,"162,800",,,,,,,,,,,235/75R15 (넥센) 6P 로디안 MT
,TNNFSS00,#N/A,#N/A,0,,,,,,,,,,,< 엔페라 스포츠 S >
2453519,TNNFSS11743,넥센,엔페라 스포츠 S 아반떼N,"597,300",,,,,,,,,,,245/35R19 (넥센) 엔페라 스포츠 S 아반떼N
2354019,TNNFSS11745,넥센,엔페라 스포츠 S 코나N,"580,800",,,,,,,,,,,235/40R19 (넥센) 엔페라 스포츠 S 코나N
,TNNS00,#N/A,#N/A,0,,,,,,,,,,,< 엔페라 슈프림 >
2553519,TNNS10358,넥센,엔페라 슈프림,"339,900",,,,,,,,,,,255/35R19 (넥센) 엔페라 슈프림
3153520,TNNS10363,넥센,엔페라 슈프림,"396,000",,,,,,,,,,,315/35R20 (넥센) 엔페라 슈프림
2254019,TNNS10379,넥센,엔페라 슈프림,"275,000",,,,,,,,,,,225/40R19 (넥센) 엔페라 슈프림
2554518,TNNS15240,넥센,엔페라 슈프림,"288,200",,,,,,,,,,,255/45R18 (넥센) 엔페라 슈프림
2554020,TNNS15242,넥센,엔페라 슈프림,"419,100",,,,,,,,,,,255/40R20 (넥센) 엔페라 슈프림
2554018,TNNS15244,넥센,엔페라 슈프림,"304,700",,,,,,,,,,,255/40R18 (넥센) 엔페라 슈프림
2753520,TNNS15245,넥센,엔페라 슈프림,"433,400",,,,,,,,,,,275/35R20 (넥센) 엔페라 슈프림
2854022,TNNS15420,넥센,엔페라 슈프림,"514,800",,,,,,,,,,,285/40R22 (넥센) 엔페라 슈프림
2454017,TNNS18220,넥센,엔페라 슈프림,"264,000",,,,,,,,,,,245/40R17 (넥센) 엔페라 슈프림
2553520,TNNS18230,넥센,엔페라 슈프림,"405,900",,,,,,,,,,,255/35R20 (넥센) 엔페라 슈프림
2254519,TNNS18232,넥센,엔페라 슈프림,"295,900",,,,,,,,,,,225/45R19 (넥센) 엔페라 슈프림
2653518,TNNS18244,넥센,엔페라 슈프림,"326,700",,,,,,,,,,,265/35R18 (넥센) 엔페라 슈프림
2254517,TNNS18250,넥센,엔페라 슈프림,"217,800",,,,,,,,,,,225/45R17 (넥센) 엔페라 슈프림
2055516,TNNS18251,넥센,엔페라 슈프림,"179,300",,,,,,,,,,,205/55R16 (넥센) 엔페라 슈프림
2355018,TNNS18252,넥센,엔페라 슈프림,"253,000",,,,,,,,,,,235/50R18 (넥센) 엔페라 슈프림
2454517,TNNS18256,넥센,엔페라 슈프림,"250,800",,,,,,,,,,,245/45R17 (넥센) 엔페라 슈프림
2454519,TNNS18257,넥센,엔페라 슈프림,"302,500",,,,,,,,,,,245/45R19 (넥센) 엔페라 슈프림
2554520,TNNS18259,넥센,엔페라 슈프림,"314,600",,,,,,,,,,,255/45R20 (넥센) 엔페라 슈프림
2354517,TNNS18260,넥센,엔페라 슈프림,"236,500",,,,,,,,,,,235/45R17 (넥센) 엔페라 슈프림
2554519,TNNS18261,넥센,엔페라 슈프림,"326,700",,,,,,,,,,,255/45R19 (넥센) 엔페라 슈프림
2454020,TNNS18262,넥센,엔페라 슈프림,"375,100",,,,,,,,,,,245/40R20 (넥센) 엔페라 슈프림
2354018,TNNS18264,넥센,엔페라 슈프림,"258,500",,,,,,,,,,,235/40R18 (넥센) 엔페라 슈프림
2753519,TNNS18265,넥센,엔페라 슈프림,"385,000",,,,,,,,,,,275/35R19 (넥센) 엔페라 슈프림
2454518,TNNS18266,넥센,엔페라 슈프림,"270,600",,,,,,,,,,,245/45R18 (넥센) 엔페라 슈프림
2553518,TNNS18267,넥센,엔페라 슈프림,"315,700",,,,,,,,,,,255/35R18 (넥센) 엔페라 슈프림
2454018,TNNS18269,넥센,엔페라 슈프림,"273,900",,,,,,,,,,,245/40R18 (넥센) 엔페라 슈프림
2454520,TNNS18270,넥센,엔페라 슈프림,"372,900",,,,,,,,,,,245/45R20 (넥센) 엔페라 슈프림
2754019,TNNS18272,넥센,엔페라 슈프림,"363,000",,,,,,,,,,,275/40R19 (넥센) 엔페라 슈프림
2254518,TNNS18273,넥센,엔페라 슈프림,"243,100",,,,,,,,,,,225/45R18 (넥센) 엔페라 슈프림
2155516,TNNS18274,넥센,엔페라 슈프림,"196,900",,,,,,,,,,,215/55R16 (넥센) 엔페라 슈프림
2354518,TNNS18275,넥센,엔페라 슈프림,"246,400",,,,,,,,,,,235/45R18 (넥센) 엔페라 슈프림
2754020,TNNS18276,넥센,엔페라 슈프림,"388,300",,,,,,,,,,,275/40R20 (넥센) 엔페라 슈프림
2354519,TNNS18277,넥센,엔페라 슈프림,"305,800",,,,,,,,,,,235/45R19 (넥센) 엔페라 슈프림
2154517,TNNS18280,넥센,엔페라 슈프림,"210,100",,,,,,,,,,,215/45R17 (넥센) 엔페라 슈프림
2055017,TNNS18281,넥센,엔페라 슈프림,"199,100",,,,,,,,,,,205/50R17 (넥센) 엔페라 슈프림
2255018,TNNS18282,넥센,엔페라 슈프림,"238,700",,,,,,,,,,,225/50R18 (넥센) 엔페라 슈프림
2155517,TNNS18284,넥센,엔페라 슈프림,"210,100",,,,,,,,,,,215/55R17 (넥센) 엔페라 슈프림
2154518,TNNS18285,넥센,엔페라 슈프림,"234,300",,,,,,,,,,,215/45R18 (넥센) 엔페라 슈프림
2155017,TNNS18286,넥센,엔페라 슈프림,"198,000",,,,,,,,,,,215/50R17 (넥센) 엔페라 슈프림
2255017,TNNS18287,넥센,엔페라 슈프림,"220,000",,,,,,,,,,,225/50R17 (넥센) 엔페라 슈프림
2255517,TNNS18288,넥센,엔페라 슈프림,"225,500",,,,,,,,,,,225/55R17 (넥센) 엔페라 슈프림
2454019,TNNS18289,넥센,엔페라 슈프림,"304,700",,,,,,,,,,,245/40R19 (넥센) 엔페라 슈프림
2554019,TNNS18290,넥센,엔페라 슈프림,"335,500",,,,,,,,,,,255/40R19 (넥센) 엔페라 슈프림
2455018,TNNS18292,넥센,엔페라 슈프림,"279,400",,,,,,,,,,,245/50R18 (넥센) 엔페라 슈프림
2254018,TNNS18293,넥센,엔페라 슈프림,"258,500",,,,,,,,,,,225/40R18 (넥센) 엔페라 슈프림
2255516,TNNS18576,넥센,엔페라 슈프림,"206,800",,,,,,,,,,,225/55R16 (넥센) 엔페라 슈프림
2156016,TNNS18577,넥센,엔페라 슈프림,"216,700",,,,,,,,,,,215/60R16 (넥센) 엔페라 슈프림
2054517,TNNS18578,넥센,엔페라 슈프림,"196,900",,,,,,,,,,,205/45R17 (넥센) 엔페라 슈프림
2056016,TNNS18579,넥센,엔페라 슈프림,"207,900",,,,,,,,,,,205/60R16 (넥센) 엔페라 슈프림
2056516,TNNS18580,넥센,엔페라 슈프림,"203,500",,,,,,,,,,,205/65R16 (넥센) 엔페라 슈프림
2754018,TNNS18581,넥센,엔페라 슈프림,"317,900",,,,,,,,,,,275/40R18 (넥센) 엔페라 슈프림
2256016,TNNS18584,넥센,엔페라 슈프림,"224,400",,,,,,,,,,,225/60R16 (넥센) 엔페라 슈프림
2353519,TNNS18585,넥센,엔페라 슈프림,"314,600",,,,,,,,,,,235/35R19 (넥센) 엔페라 슈프림
2854519,TNNS19222,넥센,엔페라 슈프림,"352,000",,,,,,,,,,,285/45R19 (넥센) 엔페라 슈프림
2753020,TNNS19467,넥센,엔페라 슈프림,"466,400",,,,,,,,,,,275/30R20 (넥센) 엔페라 슈프림
,TNNSS00,#N/A,#N/A,0,,,,,,,,,,,< 엔페라 슈프림 S >
2356518,TNNSS19272,넥센,엔페라 슈프림 S,"287,100",,,,,,,,,,,235/65R18 (넥센) 엔페라 슈프림 S
2255518,TNNSS91062,넥센,엔페라 슈프림 S 폼 GN7,"283,800",,,,,,,,,,,225/55R18 (넥센) 엔페라 슈프림 S 폼 GN7
2454519,TNNSS91063,넥센,엔페라 슈프림 S,"377,300",,,,,,,,,,,245/45R19 (넥센) 엔페라 슈프림 S
2155019,TNNSS91082,넥센,엔페라 슈프림 S 폼,"249,700",,,,,,,,,,,215/50R19 (넥센) 엔페라 슈프림 S 폼
,TNNSSUV00,#N/A,#N/A,0,,,,,,,,,,,< 엔페라 슈프림 SUV >
3253522,TNNSSUV15398,넥센,엔페라 슈프림 SUV,"627,000",,,,,,,,,,,325/35R22 (넥센) 엔페라 슈프림 SUV
2555519,TNNSSUV16242,넥센,엔페라 슈프림 SUV,"240,900",,,,,,,,,,,255/55R19 (넥센) 엔페라 슈프림 SUV
2655019,TNNSSUV16246,넥센,엔페라 슈프림 SUV,"249,700",,,,,,,,,,,265/50R19 (넥센) 엔페라 슈프림 SUV
3153522,TNNSSUV16247,넥센,엔페라 슈프림 SUV,"462,000",,,,,,,,,,,315/35R22 (넥센) 엔페라 슈프림 SUV
2754022,TNNSSUV16306,넥센,엔페라 슈프림 SUV,"410,300",,,,,,,,,,,275/40R22 (넥센) 엔페라 슈프림 SUV
2755020,TNNSSUV16310,넥센,엔페라 슈프림 SUV,"346,500",,,,,,,,,,,275/50R20 (넥센) 엔페라 슈프림 SUV
2554021,TNNSSUV16342,넥센,엔페라 슈프림 SUV,"338,800",,,,,,,,,,,255/40R21 (넥센) 엔페라 슈프림 SUV
2455019,TNNSSUV16349,넥센,엔페라 슈프림 SUV,"258,500",,,,,,,,,,,245/50R19 (넥센) 엔페라 슈프림 SUV
2455020,TNNSSUV18221,넥센,엔페라 슈프림 SUV,"287,100",,,,,,,,,,,245/50R20 (넥센) 엔페라 슈프림 SUV
2555520,TNNSSUV18223,넥센,엔페라 슈프림 SUV,"284,900",,,,,,,,,,,255/55R20 (넥센) 엔페라 슈프림 SUV
2555518,TNNSSUV18224,넥센,엔페라 슈프림 SUV,"223,300",,,,,,,,,,,255/55R18 (넥센) 엔페라 슈프림 SUV
2656018,TNNSSUV18225,넥센,엔페라 슈프림 SUV,"292,600",,,,,,,,,,,265/60R18 (넥센) 엔페라 슈프림 SUV
2654520,TNNSSUV18227,넥센,엔페라 슈프림 SUV,"327,800",,,,,,,,,,,265/45R20 (넥센) 엔페라 슈프림 SUV
2355518,TNNSSUV18228,넥센,엔페라 슈프림 SUV,"205,700",,,,,,,,,,,235/55R18 (넥센) 엔페라 슈프림 SUV
2256517,TNNSSUV18229,넥센,엔페라 슈프림 SUV,"209,000",,,,,,,,,,,225/65R17 (넥센) 엔페라 슈프림 SUV
2356517,TNNSSUV18231,넥센,엔페라 슈프림 SUV,"222,200",,,,,,,,,,,235/65R17 (넥센) 엔페라 슈프림 SUV
2655020,TNNSSUV18233,넥센,엔페라 슈프림 SUV,"282,700",,,,,,,,,,,265/50R20 (넥센) 엔페라 슈프림 SUV
2754520,TNNSSUV18234,넥센,엔페라 슈프림 SUV,"314,600",,,,,,,,,,,275/45R20 (넥센) 엔페라 슈프림 SUV
2356017,TNNSSUV18235,넥센,엔페라 슈프림 SUV,"235,400",,,,,,,,,,,235/60R17 (넥센) 엔페라 슈프림 SUV
2555019,TNNSSUV18237,넥센,엔페라 슈프림 SUV,"247,500",,,,,,,,,,,255/50R19 (넥센) 엔페라 슈프림 SUV
2256017,TNNSSUV18238,넥센,엔페라 슈프림 SUV,"226,600",,,,,,,,,,,225/60R17 (넥센) 엔페라 슈프림 SUV
2356518,TNNSSUV18240,넥센,엔페라 슈프림 SUV,"256,300",,,,,,,,,,,235/65R18 (넥센) 엔페라 슈프림 SUV
2256018,TNNSSUV18241,넥센,엔페라 슈프림 SUV,"240,900",,,,,,,,,,,225/60R18 (넥센) 엔페라 슈프림 SUV
2255519,TNNSSUV18242,넥센,엔페라 슈프림 SUV,"213,400",,,,,,,,,,,225/55R19 (넥센) 엔페라 슈프림 SUV
2355019,TNNSSUV18243,넥센,엔페라 슈프림 SUV,"239,800",,,,,,,,,,,235/50R19 (넥센) 엔페라 슈프림 SUV
2456517,TNNSSUV18248,넥센,엔페라 슈프림 SUV,"235,400",,,,,,,,,,,245/65R17 (넥센) 엔페라 슈프림 SUV
2456018,TNNSSUV18249,넥센,엔페라 슈프림 SUV,"265,100",,,,,,,,,,,245/60R18 (넥센) 엔페라 슈프림 SUV
2355520,TNNSSUV18253,넥센,엔페라 슈프림 SUV,"266,200",,,,,,,,,,,235/55R20 (넥센) 엔페라 슈프림 SUV
2355517,TNNSSUV18254,넥센,엔페라 슈프림 SUV,"209,000",,,,,,,,,,,235/55R17 (넥센) 엔페라 슈프림 SUV
2356018,TNNSSUV18255,넥센,엔페라 슈프림 SUV,"250,800",,,,,,,,,,,235/60R18 (넥센) 엔페라 슈프림 SUV
2255518,TNNSSUV18258,넥센,엔페라 슈프림 SUV,"192,500",,,,,,,,,,,225/55R18 (넥센) 엔페라 슈프림 SUV
2555020,TNNSSUV18278,넥센,엔페라 슈프림 SUV,"275,000",,,,,,,,,,,255/50R20 (넥센) 엔페라 슈프림 SUV
2355519,TNNSSUV18291,넥센,엔페라 슈프림 SUV,"236,500",,,,,,,,,,,235/55R19 (넥센) 엔페라 슈프림 SUV
2654022,TNNSSUV18582,넥센,엔페라 슈프림 SUV,"367,400",,,,,,,,,,,265/40R22 (넥센) 엔페라 슈프림 SUV
2556018,TNNSSUV18583,넥센,엔페라 슈프림 SUV,"278,300",,,,,,,,,,,255/60R18 (넥센) 엔페라 슈프림 SUV
2655519,TNNSSUV18606,넥센,엔페라 슈프림 SUV,"261,800",,,,,,,,,,,265/55R19 (넥센) 엔페라 슈프림 SUV
2753522,TNNSSUV19462,넥센,엔페라 슈프림 SUV,"432,300",,,,,,,,,,,275/35R22 (넥센) 엔페라 슈프림 SUV
3054020,TNNSSUV19463,넥센,엔페라 슈프림 SUV,"382,800",,,,,,,,,,,305/40R20 (넥센) 엔페라 슈프림 SUV
2654021,TNNSSUV19464,넥센,엔페라 슈프림 SUV,"391,600",,,,,,,,,,,265/40R21 (넥센) 엔페라 슈프림 SUV
2954020,TNNSSUV19465,넥센,엔페라 슈프림 SUV,"366,300",,,,,,,,,,,295/40R20 (넥센) 엔페라 슈프림 SUV
3153022,TNNSSUV19466,넥센,엔페라 슈프림 SUV,"473,000",,,,,,,,,,,315/30R22 (넥센) 엔페라 슈프림 SUV
2953521,TNNSSUV19468,넥센,엔페라 슈프림 SUV,"469,700",,,,,,,,,,,295/35R21 (넥센) 엔페라 슈프림 SUV
,TNPAST100,#N/A,#N/A,0,,,,,,,,,,,< 엔페라 프리머스 AS T1 >
2353519,TNPAST117161,넥센,엔페라 프리머스 AS T1,"265,100",,,,,,,,,,,235/35R19 (넥센) 엔페라 프리머스 AS T1
2753519,TNPAST117162,넥센,엔페라 프리머스 AS T1,"332,200",,,,,,,,,,,275/35R19 (넥센) 엔페라 프리머스 AS T1
2254018,TNPAST117163,넥센,엔페라 프리머스 AS T1,"214,500",,,,,,,,,,,225/40R18 (넥센) 엔페라 프리머스 AS T1
2354018,TNPAST117164,넥센,엔페라 프리머스 AS T1,"227,700",,,,,,,,,,,235/40R18 (넥센) 엔페라 프리머스 AS T1
2454018,TNPAST117165,넥센,엔페라 프리머스 AS T1,"235,400",,,,,,,,,,,245/40R18 (넥센) 엔페라 프리머스 AS T1
2454019,TNPAST117166,넥센,엔페라 프리머스 AS T1,"269,500",,,,,,,,,,,245/40R19 (넥센) 엔페라 프리머스 AS T1
2554018,TNPAST117167,넥센,엔페라 프리머스 AS T1,"268,400",,,,,,,,,,,255/40R18 (넥센) 엔페라 프리머스 AS T1
2554019,TNPAST117170,넥센,엔페라 프리머스 AS T1,"294,800",,,,,,,,,,,255/40R19 (넥센) 엔페라 프리머스 AS T1
2754019,TNPAST117171,넥센,엔페라 프리머스 AS T1,"314,600",,,,,,,,,,,275/40R19 (넥센) 엔페라 프리머스 AS T1
2154517,TNPAST117173,넥센,엔페라 프리머스 AS T1,"177,100",,,,,,,,,,,215/45R17 (넥센) 엔페라 프리머스 AS T1
2154518,TNPAST117174,넥센,엔페라 프리머스 AS T1,"192,500",,,,,,,,,,,215/45R18 (넥센) 엔페라 프리머스 AS T1
2254517,TNPAST117175,넥센,엔페라 프리머스 AS T1,"189,200",,,,,,,,,,,225/45R17 (넥센) 엔페라 프리머스 AS T1
2254518,TNPAST117176,넥센,엔페라 프리머스 AS T1,"217,800",,,,,,,,,,,225/45R18 (넥센) 엔페라 프리머스 AS T1
2354517,TNPAST117177,넥센,엔페라 프리머스 AS T1,"205,700",,,,,,,,,,,235/45R17 (넥센) 엔페라 프리머스 AS T1
2354518,TNPAST117178,넥센,엔페라 프리머스 AS T1,"226,600",,,,,,,,,,,235/45R18 (넥센) 엔페라 프리머스 AS T1
2454517,TNPAST117179,넥센,엔페라 프리머스 AS T1,"207,900",,,,,,,,,,,245/45R17 (넥센) 엔페라 프리머스 AS T1
2454518,TNPAST117180,넥센,엔페라 프리머스 AS T1,"234,300",,,,,,,,,,,245/45R18 (넥센) 엔페라 프리머스 AS T1
2454519,TNPAST117181,넥센,엔페라 프리머스 AS T1,"262,900",,,,,,,,,,,245/45R19 (넥센) 엔페라 프리머스 AS T1
2055017,TNPAST117182,넥센,엔페라 프리머스 AS T1,"167,200",,,,,,,,,,,205/50R17 (넥센) 엔페라 프리머스 AS T1
2155017,TNPAST117183,넥센,엔페라 프리머스 AS T1,"171,600",,,,,,,,,,,215/50R17 (넥센) 엔페라 프리머스 AS T1
2255017,TNPAST117184,넥센,엔페라 프리머스 AS T1,"180,400",,,,,,,,,,,225/50R17 (넥센) 엔페라 프리머스 AS T1
2355018,TNPAST117185,넥센,엔페라 프리머스 AS T1,"224,400",,,,,,,,,,,235/50R18 (넥센) 엔페라 프리머스 AS T1
2155517,TNPAST117186,넥센,엔페라 프리머스 AS T1,"174,900",,,,,,,,,,,215/55R17 (넥센) 엔페라 프리머스 AS T1
2255517,TNPAST117187,넥센,엔페라 프리머스 AS T1,"189,200",,,,,,,,,,,225/55R17 (넥센) 엔페라 프리머스 AS T1
2355517,TNPAST117188,넥센,엔페라 프리머스 AS T1,"194,700",,,,,,,,,,,235/55R17 (넥센) 엔페라 프리머스 AS T1
2156016,TNPAST118030,넥센,엔페라 프리머스 AS T1,"192,500",,,,,,,,,,,215/60R16 (넥센) 엔페라 프리머스 AS T1
2056016,TNPAST118031,넥센,엔페라 프리머스 AS T1,"188,100",,,,,,,,,,,205/60R16 (넥센) 엔페라 프리머스 AS T1
2055516,TNPAST118032,넥센,엔페라 프리머스 AS T1,"149,600",,,,,,,,,,,205/55R16 (넥센) 엔페라 프리머스 AS T1
2155516,TNPAST118033,넥센,엔페라 프리머스 AS T1,"160,600",,,,,,,,,,,215/55R16 (넥센) 엔페라 프리머스 AS T1
2256016,TNPAST118034,넥센,엔페라 프리머스 AS T1,"206,800",,,,,,,,,,,225/60R16 (넥센) 엔페라 프리머스 AS T1
2455018,TNPAST118035,넥센,엔페라 프리머스 AS T1,"245,300",,,,,,,,,,,245/50R18 (넥센) 엔페라 프리머스 AS T1
1954516,TNPAST118036,넥센,엔페라 프리머스 AS T1,"156,200",,,,,,,,,,,195/45R16 (넥센) 엔페라 프리머스 AS T1
2255516,TNPAST118037,넥센,엔페라 프리머스 AS T1,"168,300",,,,,,,,,,,225/55R16 (넥센) 엔페라 프리머스 AS T1
2056516,TNPAST118038,넥센,엔페라 프리머스 AS T1,"181,500",,,,,,,,,,,205/65R16 (넥센) 엔페라 프리머스 AS T1
,TNPAST1S00,#N/A,#N/A,0,,,,,,,,,,,< 엔페라 프리머스 AS T1 SUV >
2355518,TNPAST1S14745,넥센,엔페라프리머스AS T1 SUV,"199,100",,,,,,,,,,,235/55R18 (넥센) 엔페라프리머스AS T1 SUV
2355519,TNPAST1S14746,넥센,엔페라프리머스AS T1 SUV,"224,400",,,,,,,,,,,235/55R19 (넥센) 엔페라프리머스AS T1 SUV
2255518,TNPAST1S14748,넥센,엔페라프리머스AS T1 SUV,"187,000",,,,,,,,,,,225/55R18 (넥센) 엔페라프리머스AS T1 SUV
2556018,TNPAST1S14759,넥센,엔페라프리머스AS T1 SUV,"270,600",,,,,,,,,,,255/60R18 (넥센) 엔페라프리머스AS T1 SUV
2356018,TNPAST1S16411,넥센,엔페라프리머스AS T1 SUV,"236,500",,,,,,,,,,,235/60R18 (넥센) 엔페라프리머스AS T1 SUV
2256018,TNPAST1S19099,넥센,엔페라프리머스AS T1 SUV,"231,000",,,,,,,,,,,225/60R18 (넥센) 엔페라프리머스AS T1 SUV
2256017,TNPAST1S19100,넥센,엔페라프리머스AS T1 SUV,"217,800",,,,,,,,,,,225/60R17 (넥센) 엔페라프리머스AS T1 SUV
2555020,TNPAST1S19104,넥센,엔페라프리머스AS T1 SUV,"261,800",,,,,,,,,,,255/50R20 (넥센) 엔페라프리머스AS T1 SUV
2356517,TNPAST1S19108,넥센,엔페라프리머스AS T1 SUV,"220,000",,,,,,,,,,,235/65R17 (넥센) 엔페라프리머스AS T1 SUV
2356017,TNPAST1S19118,넥센,엔페라프리머스AS T1 SUV,"227,700",,,,,,,,,,,235/60R17 (넥센) 엔페라프리머스AS T1 SUV
2554520,TNPAST1S19121,넥센,엔페라프리머스AS T1 SUV,"310,200",,,,,,,,,,,255/45R20 (넥센) 엔페라프리머스AS T1 SUV
,TNPRIZS00,#N/A,#N/A,0,,,,,,,,,,,< 엔프리즈 S >
2155518,TNPRIZS11993,넥센,엔프리즈 S 디올뉴코나,"187,000",,,,,,,,,,,215/55R18 (넥센) 엔프리즈 S 디올뉴코나
1656014,TNPRIZS13657,넥센,엔프리즈 S 레이,"100,100",,,,,,,,,,,165/60R14 (넥센) 엔프리즈 S 레이
1755015,TNPRIZS14262,넥센,엔프리즈 S 레이,"118,800",,,,,,,,,,,175/50R15 (넥센) 엔프리즈 S 레이
2155517,TNPRIZS17068,넥센,엔프리즈 S 코나,"171,600",,,,,,,,,,,215/55R17 (넥센) 엔프리즈 S 코나
2054517,TNPRIZS18061,넥센,엔프리즈 S 캐스퍼,"156,200",,,,,,,,,,,205/45R17 (넥센) 엔프리즈 S 캐스퍼
2156017,TNPRIZS18819,넥센,엔프리즈 S 디올뉴코나,"202,400",,,,,,,,,,,215/60R17 (넥센) 엔프리즈 S 디올뉴코나
,TNRH700,#N/A,#N/A,0,,,,,,,,,,,< RH7 엔프리즈 >
2356018,TNRH713423,넥센,RH7 엔프리즈,"246,400",,,,,,,,,,,235/60R18 (넥센) RH7 엔프리즈
2355518,TNRH713641,넥센,RH7 엔프리즈,"198,000",,,,,,,,,,,235/55R18 (넥센) RH7 엔프리즈
2255518,TNRH714179,넥센,RH7 엔프리즈,"192,500",,,,,,,,,,,225/55R18 (넥센) RH7 엔프리즈
2357017,TNRH714967,넥센,RH7 엔프리즈,"207,900",,,,,,,,,,,235/70R17 (넥센) RH7 엔프리즈
2256018,TNRH716390,넥센,RH7 엔프리즈,"231,000",,,,,,,,,,,225/60R18 (넥센) RH7 엔프리즈
2256017,TNRH716495,넥센,RH7 엔프리즈,"222,200",,,,,,,,,,,225/60R17 (넥센) RH7 엔프리즈
2355019,TNRH716497,넥센,RH7 엔프리즈,"235,400",,,,,,,,,,,235/50R19 (넥센) RH7 엔프리즈
2555020,TNRH717002,넥센,RH7 엔프리즈,"271,700",,,,,,,,,,,255/50R20 (넥센) RH7 엔프리즈
2556018,TNRH718109,넥센,RH7 엔프리즈,"264,000",,,,,,,,,,,255/60R18 (넥센) RH7 엔프리즈
,TNRU500,#N/A,#N/A,0,,,,,,,,,,,< RU5 엔프리즈 >
2356517,TNRU512600,넥센,RU5 엔프리즈,"200,200",,,,,,,,,,,235/65R17 (넥센) RU5 엔프리즈
2555518,TNRU512605,넥센,RU5 엔프리즈,"207,900",,,,,,,,,,,255/55R18 (넥센) RU5 엔프리즈
2554520,TNRU512606,넥센,RU5 엔프리즈,"269,500",,,,,,,,,,,255/45R20 (넥센) RU5 엔프리즈
2356017,TNRU512611,넥센,RU5 엔프리즈,"212,300",,,,,,,,,,,235/60R17 (넥센) RU5 엔프리즈
2356018,TNRU512612,넥센,RU5 엔프리즈,"225,500",,,,,,,,,,,235/60R18 (넥센) RU5 엔프리즈
2456018,TNRU512613,넥센,RU5 엔프리즈,"246,400",,,,,,,,,,,245/60R18 (넥센) RU5 엔프리즈
2656018,TNRU512615,넥센,RU5 엔프리즈,"271,700",,,,,,,,,,,265/60R18 (넥센) RU5 엔프리즈
2256017,TNRU513119,넥센,RU5 엔프리즈,"204,600",,,,,,,,,,,225/60R17 (넥센) RU5 엔프리즈
2255518,TNRU513120,넥센,RU5 엔프리즈,"176,000",,,,,,,,,,,225/55R18 (넥센) RU5 엔프리즈
2355519,TNRU513122,넥센,RU5 엔프리즈,"213,400",,,,,,,,,,,235/55R19 (넥센) RU5 엔프리즈
2256517,TNRU514009,넥센,RU5 엔프리즈,"191,400",,,,,,,,,,,225/65R17 (넥센) RU5 엔프리즈
2355517,TNRU514010,넥센,RU5 엔프리즈,"181,500",,,,,,,,,,,235/55R17 (넥센) RU5 엔프리즈
2555020,TNRU514012,넥센,RU5 엔프리즈,"250,800",,,,,,,,,,,255/50R20 (넥센) RU5 엔프리즈
2356016,TNRU514015,넥센,RU5 엔프리즈,"201,300",,,,,,,,,,,235/60R16 (넥센) RU5 엔프리즈
2155518,TNRU514056,넥센,RU5 엔프리즈,"179,300",,,,,,,,,,,215/55R18 (넥센) RU5 엔프리즈
2355019,TNRU514058,넥센,RU5 엔프리즈,"228,800",,,,,,,,,,,235/50R19 (넥센) RU5 엔프리즈
2556018,TNRU514391,넥센,RU5 엔프리즈,"259,600",,,,,,,,,,,255/60R18 (넥센) RU5 엔프리즈
2555019,TNRU514434,넥센,RU5 엔프리즈,"221,100",,,,,,,,,,,255/50R19 (넥센) RU5 엔프리즈
2355518,TNRU514435,넥센,RU5 엔프리즈,"189,200",,,,,,,,,,,235/55R18 (넥센) RU5 엔프리즈
,TNSB70200,#N/A,#N/A,0,,,,,,,,,,,< SB702 >
1557012,TNSB70210724,넥센,SB702,"72,600",,,,,,,,,,,155/70R12 (넥센) SB702
,TNSU100,#N/A,#N/A,0,,,,,,,,,,,< SU1 엔페라 >
2254517,TNSU112300,넥센,SU1 엔페라,"177,100",,,,,,,,,,,225/45R17 (넥센) SU1 엔페라
2354018,TNSU112302,넥센,SU1 엔페라,"205,700",,,,,,,,,,,235/40R18 (넥센) SU1 엔페라
2054516,TNSU112303,넥센,SU1 엔페라,"137,500",,,,,,,,,,,205/45R16 (넥센) SU1 엔페라
2454018,TNSU112312,넥센,SU1 엔페라,"222,200",,,,,,,,,,,245/40R18 (넥센) SU1 엔페라
2353519,TNSU112315,넥센,SU1 엔페라,"244,200",,,,,,,,,,,235/35R19 (넥센) SU1 엔페라
2354517,TNSU1123211,넥센,SU1 엔페라,"189,200",,,,,,,,,,,235/45R17 (넥센) SU1 엔페라
2155017,TNSU112330,넥센,SU1 엔페라,"149,600",,,,,,,,,,,215/50R17 (넥센) SU1 엔페라
2253519,TNSU112331,넥센,SU1 엔페라,"236,500",,,,,,,,,,,225/35R19 (넥센) SU1 엔페라
2254518,TNSU112332,넥센,SU1 엔페라,"199,100",,,,,,,,,,,225/45R18 (넥센) SU1 엔페라
